transaction_id,customer_id,age,income,transaction_amount,transaction_type,merchant_category,credit_score,account_balance,is_fraud
T01766,C0256,21,67195,923.0,Bank Transfer,Travel,427,15936.88,0
T01767,C0222,47,93233,1645.29,POS Swipe,Groceries,822,48141.49,0
T01768,C0393,23,44417,2438.62,Online Purchase,Utilities,624,17468.71,0
T01769,C0226,63,101982,128.7,Bank Transfer,Travel,619,17390.39,0
T01770,C0053,36,126133,1247.85,Bank Transfer,Travel,805,29824.46,0
T01771,C0428,49,30751,2042.41,Bank Transfer,Fashion,825,48551.67,0
T01772,C0355,26,66218,1401.78,Bank Transfer,Travel,349,49155.71,0
T01773,C0342,29,146649,686.17,POS Swipe,Electronics,368,29024.93,0
T01774,C0364,28,27352,3641.42,ATM Withdrawal,Groceries,690,154.24,0
T01775,C0280,63,99052,4066.67,Online Purchase,Electronics,682,45042.76,0
T01776,C0081,33,108835,1291.11,Online Purchase,Fashion,315,28554.87,0
T01777,C0202,18,117493,3873.23,Bank Transfer,Dining,738,18363.22,1
T01778,C0158,62,48927,1930.84,Bank Transfer,Fashion,431,41476.84,0
T01779,C0120,38,61094,2535.9,POS Swipe,Groceries,547,20051.64,0
T01780,C0059,47,121948,4280.73,Bank Transfer,Travel,572,1798.82,1
T01781,C0494,30,74122,3751.02,Online Purchase,Utilities,648,41071.5,0
T01782,C0215,51,49493,4026.56,Online Purchase,Fashion,783,27338.38,0
T01783,C0128,21,112247,688.54,ATM Withdrawal,Groceries,849,16973.36,0
T01784,C0224,45,93539,353.25,ATM Withdrawal,Utilities,656,12619.53,0
T01785,C0209,55,51707,4467.56,Online Purchase,Travel,617,29730.49,0
T01786,C0370,48,88814,1942.23,Online Purchase,Dining,347,10481.67,0
T01787,C0115,44,27296,1442.96,POS Swipe,Fashion,309,16260.16,0
T01788,C0209,22,45398,3624.86,POS Swipe,Dining,532,31862.86,0
T01789,C0014,42,55842,4182.9,Online Purchase,Groceries,335,44089.07,0
T01790,C0009,20,33261,4313.14,Bank Transfer,Dining,712,26691.23,0
T01791,C0040,50,96709,1583.41,ATM Withdrawal,Dining,761,37979.41,0
T01792,C0450,21,115985,4261.8,Online Purchase,Groceries,303,38176.72,0
T01793,C0237,42,126616,209.47,Bank Transfer,Groceries,343,33251.26,1
T01794,C0281,37,76704,253.06,Online Purchase,Fashion,554,12367.33,0
T01795,C0359,51,87173,3119.48,ATM Withdrawal,Dining,413,43352.75,0
T01796,C0201,43,51781,320.22,ATM Withdrawal,Utilities,696,21870.16,0
T01797,C0246,22,33652,1626.42,POS Swipe,Groceries,473,2306.12,0
T01798,C0278,52,25103,3365.42,POS Swipe,Travel,554,12306.17,0
T01799,C0235,45,45500,1689.65,POS Swipe,Dining,765,38300.86,0
T01800,C0494,46,135332,902.1,POS Swipe,Groceries,576,3549.75,0
T01801,C0004,26,120336,1410.35,ATM Withdrawal,Utilities,763,7453.48,0
T01802,C0154,69,55529,2290.59,Bank Transfer,Fashion,801,34741.92,0
T01803,C0442,55,133499,2379.55,Bank Transfer,Dining,740,44640.78,0
T01804,C0029,67,38452,3916.09,Bank Transfer,Groceries,368,31723.23,0
T01805,C0109,23,69393,3752.02,Online Purchase,Groceries,808,11192.32,0
T01806,C0098,36,51174,2286.8,POS Swipe,Travel,625,2765.35,0
T01807,C0215,61,84450,4229.11,POS Swipe,Travel,366,30794.82,1
T01808,C0293,28,55436,575.61,ATM Withdrawal,Dining,603,2465.19,0
T01809,C0075,19,67406,1280.49,ATM Withdrawal,Groceries,783,30674.83,0
T01810,C0326,64,83059,4140.74,Online Purchase,Dining,847,11356.44,0
T01811,C0146,61,35954,1893.08,Online Purchase,Groceries,716,45242.34,0
T01812,C0128,61,102722,4906.0,Bank Transfer,Travel,458,23807.12,0
T01813,C0341,26,139747,2333.94,ATM Withdrawal,Utilities,448,11274.53,0
T01814,C0042,38,32356,3960.72,POS Swipe,Electronics,326,42671.95,1
T01815,C0356,41,148128,2014.52,Bank Transfer,Electronics,547,12776.37,0
T01816,C0041,51,118499,2127.64,POS Swipe,Groceries,400,15399.29,0
T01817,C0422,39,22187,1917.5,Bank Transfer,Travel,395,41730.47,0
T01818,C0034,20,97243,3596.78,POS Swipe,Fashion,683,15508.72,0
T01819,C0017,29,55098,2739.85,Online Purchase,Fashion,581,20567.17,0
T01820,C0165,45,112471,4719.17,Bank Transfer,Electronics,621,17448.52,0
T01821,C0153,47,41225,1258.2,POS Swipe,Utilities,695,5908.38,0
T01822,C0486,43,23606,507.31,POS Swipe,Electronics,577,2040.9,0
T01823,C0378,65,148664,1969.34,ATM Withdrawal,Groceries,828,36254.58,0
T01824,C0076,38,77620,3085.48,Bank Transfer,Utilities,562,32292.34,0
T01825,C0087,45,52828,4304.69,POS Swipe,Fashion,592,14190.07,0
T01826,C0117,43,146270,1734.25,ATM Withdrawal,Travel,593,14850.4,0
T01827,C0362,50,46489,3270.66,POS Swipe,Travel,694,47255.79,0
T01828,C0342,38,34387,1754.24,Bank Transfer,Groceries,812,49384.79,0
T01829,C0469,52,89463,3088.01,Online Purchase,Electronics,479,23724.4,1
T01830,C0027,69,91832,4424.62,Bank Transfer,Groceries,534,40142.34,1
T01831,C0313,51,115980,1160.63,Bank Transfer,Travel,636,36860.63,0
T01832,C0287,58,131926,2024.19,POS Swipe,Fashion,307,14936.15,0
T01833,C0134,68,132429,4966.36,POS Swipe,Travel,742,3022.28,1
T01834,C0219,64,22591,4343.44,Bank Transfer,Utilities,838,7213.56,0
T01835,C0168,35,143446,2825.38,ATM Withdrawal,Dining,390,41930.88,1
T01836,C0098,28,130431,2585.55,ATM Withdrawal,Travel,571,36587.57,0
T01837,C0268,40,68516,1426.58,ATM Withdrawal,Travel,304,33250.31,1
T01838,C0237,65,111683,2588.46,POS Swipe,Dining,518,6619.38,0
T01839,C0309,39,82061,4241.67,POS Swipe,Utilities,417,32032.54,0
T01840,C0455,34,124425,3427.45,Bank Transfer,Electronics,414,38630.4,0
T01841,C0394,22,86736,1453.77,Online Purchase,Travel,562,43044.03,0
T01842,C0173,61,101257,1011.31,POS Swipe,Groceries,605,760.24,0
T01843,C0401,28,81753,1329.72,Bank Transfer,Travel,721,34255.31,0
T01844,C0410,47,104774,852.95,Bank Transfer,Groceries,506,1052.97,0
T01845,C0469,32,31087,482.73,Online Purchase,Utilities,602,35372.95,0
T01846,C0476,44,50816,2098.59,ATM Withdrawal,Travel,411,31817.51,0
T01847,C0190,52,43408,570.93,Bank Transfer,Utilities,716,7502.56,0
T01848,C0122,50,144116,863.7,Bank Transfer,Utilities,584,38329.48,0
T01849,C0046,37,125276,2738.89,Bank Transfer,Electronics,484,3510.55,0
T01850,C0064,33,20136,827.17,ATM Withdrawal,Travel,520,41337.3,0
T01851,C0130,51,37413,324.08,ATM Withdrawal,Groceries,743,13170.27,0
T01852,C0310,19,133650,1590.36,Online Purchase,Groceries,416,34473.71,0
T01853,C0363,52,79500,1105.49,POS Swipe,Travel,369,46192.1,1
T01854,C0193,57,104514,2578.95,ATM Withdrawal,Dining,369,17057.37,0
T01855,C0307,45,76358,516.32,POS Swipe,Electronics,726,25194.41,0
T01856,C0181,64,86197,3760.1,POS Swipe,Electronics,742,23209.59,0
T01857,C0292,56,120776,4531.64,ATM Withdrawal,Electronics,436,7964.81,0
T01858,C0371,23,112789,3718.46,Bank Transfer,Groceries,803,29556.57,0
T01859,C0282,26,112420,2666.47,Online Purchase,Utilities,430,37175.8,0
T01860,C0029,37,52854,4304.04,POS Swipe,Dining,517,45852.05,0
T01861,C0149,18,96240,3476.12,Bank Transfer,Electronics,470,42555.05,0
T01862,C0267,25,124523,57.7,ATM Withdrawal,Groceries,774,25549.97,0
T01863,C0296,40,149494,1973.48,POS Swipe,Groceries,428,35978.96,0
T01864,C0011,20,110063,4255.5,POS Swipe,Utilities,356,40059.09,0
T01865,C0164,21,36322,1732.56,POS Swipe,Travel,480,24725.09,0
T01866,C0113,42,133053,180.9,Bank Transfer,Travel,545,5859.84,0
T01867,C0187,64,26968,3732.17,Bank Transfer,Electronics,443,21952.75,1
T01868,C0295,55,47518,4011.18,Bank Transfer,Electronics,350,42139.65,1
T01869,C0232,32,71925,807.17,POS Swipe,Dining,667,29872.41,0
T01870,C0227,38,79848,2689.02,POS Swipe,Utilities,758,36250.47,0
T01871,C0310,52,131900,963.82,Online Purchase,Electronics,517,9344.87,0
T01872,C0098,63,113422,3597.58,Online Purchase,Utilities,556,48220.45,0
T01873,C0055,69,21700,1361.39,Bank Transfer,Groceries,455,20263.62,0
T01874,C0111,31,113782,1584.49,Bank Transfer,Electronics,741,32716.41,0
T01875,C0152,53,121004,4225.63,ATM Withdrawal,Groceries,324,1041.73,1
T01876,C0246,29,43199,2384.23,Bank Transfer,Fashion,835,6453.23,0
T01877,C0406,34,64589,3350.42,Online Purchase,Utilities,359,39123.51,1
T01878,C0069,56,52115,2014.85,Online Purchase,Fashion,766,48401.68,0
T01879,C0312,26,81934,1493.54,Online Purchase,Electronics,733,16070.76,0
T01880,C0289,52,136335,3129.26,POS Swipe,Groceries,365,1955.32,1
T01881,C0250,30,140726,778.51,POS Swipe,Electronics,405,18107.24,0
T01882,C0036,32,74316,1868.13,Bank Transfer,Fashion,395,971.66,0
T01883,C0239,35,25520,1049.14,ATM Withdrawal,Electronics,467,9699.42,0
T01884,C0148,68,129814,3480.5,ATM Withdrawal,Dining,341,37648.35,1
T01885,C0467,50,56455,4721.32,ATM Withdrawal,Travel,403,46860.71,0
T01886,C0227,23,135284,4977.58,POS Swipe,Fashion,503,4463.71,0
T01887,C0244,44,106465,2254.13,Online Purchase,Electronics,819,27939.25,0
T01888,C0491,40,143364,1266.39,Online Purchase,Groceries,581,12768.65,1
T01889,C0337,44,61605,2216.93,POS Swipe,Electronics,342,7039.05,0
T01890,C0446,51,34955,4237.11,ATM Withdrawal,Groceries,409,11027.11,0
T01891,C0365,63,64049,1034.0,ATM Withdrawal,Travel,509,28930.38,0
T01892,C0491,55,33917,4760.72,Bank Transfer,Electronics,348,3350.21,0
T01893,C0482,31,90293,1712.62,Bank Transfer,Travel,414,21767.51,0
T01894,C0201,53,98581,4929.09,ATM Withdrawal,Fashion,454,6847.87,0
T01895,C0154,25,139072,4193.85,POS Swipe,Groceries,802,13706.58,0
T01896,C0450,52,84925,4043.81,ATM Withdrawal,Dining,370,9618.64,0
T01897,C0073,36,127216,1592.93,Bank Transfer,Fashion,818,44160.48,0
T01898,C0201,47,90269,48.84,ATM Withdrawal,Groceries,635,35429.77,0
T01899,C0296,31,50954,1913.75,POS Swipe,Travel,366,43436.28,0
T01900,C0017,37,116671,1512.54,Online Purchase,Utilities,792,19234.8,0
T01901,C0129,66,92617,191.8,POS Swipe,Electronics,512,15739.33,0
T01902,C0217,42,61458,2529.3,POS Swipe,Travel,480,19091.3,0
T01903,C0061,57,109037,2018.14,Bank Transfer,Groceries,547,1025.55,0
T01904,C0427,41,41113,3174.61,POS Swipe,Groceries,513,36262.74,0
T01905,C0104,31,119977,3107.83,POS Swipe,Groceries,658,17553.65,0
T01906,C0042,43,132622,608.13,Bank Transfer,Groceries,548,15734.86,0
T01907,C0025,55,145947,4884.94,Bank Transfer,Electronics,815,29947.24,0
T01908,C0039,40,110226,938.72,Online Purchase,Fashion,387,21868.87,0
T01909,C0291,39,63939,2229.14,ATM Withdrawal,Dining,475,49044.08,0
T01910,C0131,65,49345,2443.15,POS Swipe,Utilities,725,17877.03,0
T01911,C0498,36,144616,4066.25,Bank Transfer,Electronics,380,30733.4,0
T01912,C0229,63,66313,500.65,Online Purchase,Groceries,437,15651.39,0
T01913,C0108,68,130107,2146.08,ATM Withdrawal,Electronics,732,49530.69,0
T01914,C0172,20,141866,3144.37,Bank Transfer,Travel,769,22311.04,0
T01915,C0435,59,112365,1079.7,ATM Withdrawal,Dining,649,31743.03,0
T01916,C0478,36,120598,3139.2,ATM Withdrawal,Groceries,425,6423.41,0
T01917,C0102,26,89166,4618.71,POS Swipe,Utilities,608,36677.91,0
T01918,C0354,45,67861,4987.6,POS Swipe,Groceries,529,13533.58,0
T01919,C0012,37,117406,167.09,Bank Transfer,Dining,759,22485.8,0
T01920,C0275,62,69298,1181.76,ATM Withdrawal,Utilities,644,44168.34,0
T01921,C0101,24,67221,1554.98,Bank Transfer,Dining,609,48530.57,0
T01922,C0044,31,64942,1998.63,Bank Transfer,Utilities,319,21286.15,0
T01923,C0443,26,23453,1215.07,ATM Withdrawal,Fashion,840,41756.65,0
T01924,C0305,36,122811,1021.42,Bank Transfer,Fashion,776,2762.11,0
T01925,C0445,64,74935,4773.0,ATM Withdrawal,Electronics,568,42393.94,0
T01926,C0017,69,142439,4593.02,ATM Withdrawal,Electronics,302,31512.57,0
T01927,C0330,31,63370,239.73,ATM Withdrawal,Utilities,315,24486.44,0
T01928,C0057,55,123932,1697.37,ATM Withdrawal,Groceries,657,44509.19,0
T01929,C0311,53,28328,2028.72,Online Purchase,Travel,432,42282.33,0
T01930,C0497,57,35534,1198.88,ATM Withdrawal,Travel,611,14917.56,0
T01931,C0303,34,105280,3146.22,POS Swipe,Groceries,781,39595.27,0
T01932,C0012,47,104925,3203.7,POS Swipe,Groceries,843,5064.6,0
T01933,C0318,26,56320,4253.27,POS Swipe,Fashion,604,41155.92,0
T01934,C0080,50,69170,3705.64,ATM Withdrawal,Travel,568,33805.24,0
T01935,C0216,69,120546,2715.15,POS Swipe,Utilities,713,4484.53,0
T01936,C0339,42,100201,3269.67,Online Purchase,Dining,324,34185.7,0
T01937,C0264,31,148935,1373.57,Bank Transfer,Electronics,615,29067.91,0
T01938,C0479,28,141006,2967.32,ATM Withdrawal,Dining,575,29768.05,0
T01939,C0149,52,123401,2448.69,POS Swipe,Fashion,688,14614.11,0
T01940,C0081,58,28640,671.06,Online Purchase,Travel,743,13398.21,0
T01941,C0215,31,120252,1216.51,Bank Transfer,Groceries,726,38150.5,0
T01942,C0485,47,111057,1462.01,Online Purchase,Travel,356,12914.99,0
T01943,C0374,58,50049,4621.93,POS Swipe,Utilities,667,22368.49,0
T01944,C0464,21,25618,1155.78,Online Purchase,Fashion,641,34769.97,0
T01945,C0198,21,122540,1449.77,Bank Transfer,Groceries,603,4072.85,0
T01946,C0200,45,76053,1849.92,POS Swipe,Dining,673,29767.96,0
T01947,C0025,25,21920,3320.39,Bank Transfer,Utilities,411,29509.88,1
T01948,C0466,19,63937,595.6,Online Purchase,Dining,305,34243.01,1
T01949,C0089,58,89724,4769.96,ATM Withdrawal,Electronics,578,18559.41,0
T01950,C0268,63,32207,4328.53,ATM Withdrawal,Fashion,681,22504.09,0
T01951,C0143,39,85774,2888.19,ATM Withdrawal,Utilities,312,16565.47,0
T01952,C0059,58,52972,3371.82,ATM Withdrawal,Utilities,602,40427.6,0
T01953,C0410,33,30799,88.22,Bank Transfer,Dining,459,6617.48,0
T01954,C0489,46,91088,1698.03,ATM Withdrawal,Groceries,453,48151.4,0
T01955,C0365,66,48916,3979.32,Bank Transfer,Electronics,480,31778.32,1
T01956,C0026,65,90463,392.03,POS Swipe,Dining,825,44356.65,0
T01957,C0047,47,113500,1415.16,ATM Withdrawal,Utilities,479,21368.95,0
T01958,C0288,29,96700,2928.56,Bank Transfer,Fashion,676,16680.73,0
T01959,C0266,52,57158,1285.78,ATM Withdrawal,Utilities,467,45046.22,0
T01960,C0016,28,104607,4670.22,ATM Withdrawal,Travel,513,5033.76,0
T01961,C0199,63,139639,659.64,ATM Withdrawal,Fashion,449,5943.65,0
T01962,C0401,67,133945,3987.98,Bank Transfer,Fashion,315,15037.4,1
T01963,C0407,38,91696,2542.2,Online Purchase,Utilities,390,47992.77,0
T01964,C0282,38,81510,3752.9,ATM Withdrawal,Groceries,419,31690.12,1
T01965,C0469,22,140076,1557.02,ATM Withdrawal,Fashion,552,27754.27,0
T01966,C0086,65,78692,2574.88,POS Swipe,Travel,359,35297.28,0
T01967,C0250,37,81744,4284.89,Online Purchase,Dining,565,20931.98,0
T01968,C0391,54,35810,2337.06,Bank Transfer,Groceries,708,37927.87,0
T01969,C0270,20,25126,1801.8,POS Swipe,Groceries,330,19722.21,0
T01970,C0335,61,50009,2683.1,ATM Withdrawal,Groceries,320,41335.52,0
T01971,C0117,50,119120,3588.23,POS Swipe,Fashion,588,13438.02,1
T01972,C0007,26,131718,2220.6,POS Swipe,Groceries,842,13949.58,0
T01973,C0137,26,110932,4694.69,ATM Withdrawal,Utilities,797,26166.93,0
T01974,C0371,21,20192,1478.25,Online Purchase,Groceries,773,21594.98,0
T01975,C0176,52,136464,2379.94,Online Purchase,Travel,704,32440.98,1
T01976,C0328,34,56413,3785.85,POS Swipe,Electronics,847,18278.11,0
T01977,C0498,51,32816,3447.16,ATM Withdrawal,Travel,431,11604.48,0
T01978,C0315,41,59082,4318.89,Bank Transfer,Fashion,623,23543.45,0
T01979,C0215,49,85048,4984.06,POS Swipe,Groceries,431,28091.73,0
T01980,C0477,18,143130,2137.16,Bank Transfer,Groceries,820,7215.74,0
T01981,C0082,25,70940,560.2,POS Swipe,Utilities,329,27880.26,1
T01982,C0223,62,52130,156.93,POS Swipe,Dining,600,16030.91,0
T01983,C0478,40,60142,3635.75,ATM Withdrawal,Groceries,303,19683.35,0
T01984,C0372,64,149564,4370.7,ATM Withdrawal,Travel,624,14037.97,0
T01985,C0423,57,56468,1107.46,Bank Transfer,Fashion,808,46577.38,0
T01986,C0483,29,50698,796.45,Bank Transfer,Electronics,536,34198.48,0
T01987,C0402,29,30655,315.71,Online Purchase,Groceries,834,13196.77,0
T01988,C0443,63,67897,4114.4,ATM Withdrawal,Electronics,315,32287.06,1
T01989,C0490,64,50075,1560.35,POS Swipe,Groceries,833,42443.76,0
T01990,C0103,32,29359,2011.48,POS Swipe,Fashion,745,20141.35,0
T01991,C0273,58,149048,2516.24,Online Purchase,Dining,802,41514.88,0
T01992,C0014,36,122197,4198.07,ATM Withdrawal,Travel,529,7805.31,0
T01993,C0159,43,125115,3255.91,POS Swipe,Fashion,406,41156.79,0
T01994,C0152,69,62056,3077.25,Online Purchase,Electronics,688,27060.68,0
T01995,C0483,46,71831,882.48,Online Purchase,Groceries,562,11226.43,0
T01996,C0108,39,79191,2568.38,POS Swipe,Electronics,364,20416.36,0
T01997,C0188,57,138592,3578.33,POS Swipe,Travel,564,49400.85,0
T01998,C0301,38,141948,4866.44,Bank Transfer,Fashion,637,39199.45,0
T01999,C0098,68,53272,1011.02,ATM Withdrawal,Electronics,600,28796.81,0
